0.02394830854324873	0.0
0.024723387409118724	1.0
0.025435960068327688	2.0
0.02610828764019374	3.0
0.0267509903113579	4.0
0.02737047169873305	5.0
0.02799015265868065	6.0
0.028584432656921815	7.0
0.0291657511808272	8.0
0.029736782309260655	9.0
0.03029812591503763	10.0
0.030850498213741685	11.0
0.03139529230888652	12.0
0.03193276111963099	13.0
0.03246351299623462	14.0
0.03298798549169452	15.0
0.03350658308429536	16.0
0.03401965120829438	17.0
0.03452748663257527	18.0
0.03503034934344025	19.0
0.03552846759571955	20.0
0.036022043088016306	21.0
0.036511254941792304	22.0
0.03699626294908462	23.0
0.0374772102501192	24.0
0.03795402222815613	25.0
0.03842721612670249	26.0
0.038896631844640865	27.0
0.03936249567920771	28.0
0.03982483166170543	29.0
0.0402837193364355	30.0
0.04073923156566256	31.0
0.04119143528942491	32.0
0.04164039216161476	33.0
0.04208615910955478	34.0
0.042528788824990206	35.0
0.04296833019635359	36.0
0.04340482869053172	37.0
0.04383832669103708	38.0
0.04426997472491917	39.0
0.04469763457171538	40.0
0.04512240620693243	41.0
0.045544321949354184	42.0
0.04596341276750203	43.0
0.04637970782068876	44.0
0.04679323472419729	45.0
0.04720401968887864	46.0
0.04761208764729603	47.0
0.0480174623678048	48.0
0.04842016655786709	49.0
0.04882022195773141	50.0
0.049217536525954286	51.0
0.049612358734319746	52.0
0.05000459265322809	53.0
0.050394256962496754	54.0
0.050781369704232054	55.0
0.0511659483675734	56.0
0.05154800993200017	57.0
0.051927570911549585	58.0
0.052304647395118704	59.0
0.052679255083158065	60.0
0.05305140932102502	61.0
0.05342112512920112	62.0
0.05378841723052005	63.0
0.05415330007446033	64.0
0.054515787858417784	65.0
0.054875894545653746	66.0
0.05523362042691653	67.0
0.05558901095343671	68.0
0.055942061486422744	69.0
0.056292785239051804	70.0
0.05664119520716812	71.0
0.056987304092369725	72.0
0.05733113839028503	73.0
0.057672686844617155	74.0
0.058017123534393915	75.0
0.05835421922094882	76.0
0.05868907910414858	77.0
0.05902171420238239	78.0
0.059352137558971445	79.0
0.059680361602322776	80.0
0.0600063987118652	81.0
0.06033026122267804	82.0
0.060651961429801365	83.0
0.06097151159205721	84.0
0.061288923935451246	85.0
0.061604210656179166	86.0
0.06191738392327473	87.0
0.062228455880924904	88.0
0.06253743865047724	89.0
0.06284434433216607	90.0
0.06314918500657804	91.0
0.06345197273587845	92.0
0.06375271956481816	93.0
0.06405143752153804	94.0
0.06434813861818839	95.0
0.0646428348513784	96.0
0.0649355382024701	97.0
0.06522626063773011	98.0
0.06551501410835218	99.0
0.06580181055036025	100.0
0.06608666188440612	101.0
0.06636958001546786	102.0
0.06665057683246003	103.0
0.06692966420776675	104.0
0.06720685399669978	105.0
0.06748215803689506	106.0
0.06775558814765105	107.0
0.06802715612921668	108.0
0.06829687376203473	109.0
0.06856659139485279	110.0
0.06883039503268094	111.0
0.06909462830942607	112.0
0.06935705791019438	113.0
0.06961769576276795	114.0
0.06987655354362385	115.0
0.07013364287178166	116.0
0.07038897533937385	117.0
0.07064256251066665	118.0
0.07089441592110923	119.0
0.07114454707637803	120.0
0.07139296745141778	121.0
0.07163968848948765	122.0
0.07188472160121269	123.0
0.07212975471293773	124.0
0.07236976917535975	125.0
0.07260978363778178	126.0
0.07284979810020381	127.0
0.07308496492207264	128.0
0.07332013174394147	129.0
0.0735552985658103	130.0
0.07378557859307686	131.0
0.0740158586203434	132.0
0.07424613864760995	133.0
0.07447191042853576	134.0
0.07469768220946157	135.0
0.07492167747727455	136.0
0.07514567274508752	137.0
0.07536531558136371	138.0
0.0755849584176399	139.0
0.0758046012539161	140.0
0.07601947071558389	141.0
0.07623434017725168	142.0
0.07644920963891948	143.0
0.07666031925860141	144.0
0.07687142887828334	145.0
0.07708029945689161	146.0
0.07728917003549989	147.0
0.07749457501393868	148.0
0.07769997999237747	149.0
0.07790322857276155	150.0
0.07810647715314563	151.0
0.07830634147361776	152.0
0.0784990321207541	153.0
0.07869172276789044	154.0
0.07889390964996658	155.0
0.07908934207781318	156.0
0.07928477450565978	157.0
0.07947624120279972	158.0
0.07966770789993967	159.0
0.07985917459707961	160.0
0.08004373632914158	161.0
0.08022829806120355	162.0
0.08041775365212135	163.0
0.08060720924303916	164.0
0.0807867416004558	165.0
0.08096627395787245	166.0
0.08115077730193132	167.0
0.08133528064599019	168.0
0.0815099320165902	169.0
0.0816845833871902	170.0
0.0818642814683366	171.0
0.082043979549483	172.0
0.08221389514864072	173.0
0.08238381074779844	174.0
0.0825588468302812	175.0
0.08273388291276396	176.0
0.0828992042223498	177.0
